,State,District,Block,latLong
1474, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1475, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1476, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1477, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1478, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1479, Tamil Nadu,VELLORE,,"[12.92147, 79.13156]"
1480, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1481, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1482, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1483, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1484, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1485, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1486, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1487, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1488, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1489, Tamil Nadu,COIMBATORE,,"[11.01601, 76.97031]"
1490, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1491, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1492, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1493, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1494, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1495, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1496, Tamil Nadu,,,"[11.01521, 78.407]"
1497, Tamil Nadu,CHENNAI,,"[13.07209, 80.20186]"
1498, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1499, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1500, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1501, Tamil Nadu,KANCHIPURAM,,"[12.83614, 79.70665]"
1502, Tamil Nadu,KANCHIPURAM,,"[12.83614, 79.70665]"
1503, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1504, Tamil Nadu,KANCHIPURAM,,"[12.83614, 79.70665]"
1505, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1506, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1507, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1508, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1509, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1510, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
1511, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1512, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1513, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1514, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1515, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
1516, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1517, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1518, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1519, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
1520, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1521, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1522, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1523, Tamil Nadu,THIRUVARUR,,"[10.76508, 79.63356]"
1524, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1525, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1526, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1527, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1528, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1529, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1530, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1531, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1532, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1533, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1534, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1535, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1536, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1537, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1538, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1539, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1540, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1541, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1542, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1543, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1544, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1545, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1546, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1547, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1548, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1549, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1550, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1551, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1552, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1553, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1554, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1555, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1556, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1557, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1558, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1559, Tamil Nadu,KANCHIPURAM,,"[12.83614, 79.70665]"
1560, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1561, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1562, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1563, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1564, Tamil Nadu,VELLORE,,"[12.92147, 79.13156]"
1565, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1566, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1567, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1568, Tamil Nadu,TIRUVALLUR,,"[13.14292, 79.90753]"
1569, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1570, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1571, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1572, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1573, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1574, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1575, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1576, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1577, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1578, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1579, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1580, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1581, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1582, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1583, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1584, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1585, Tamil Nadu,VELLORE,,"[12.92147, 79.13156]"
1586, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1587, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
1588, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1589, Tamil Nadu,THIRUVARUR,,"[10.76508, 79.63356]"
1590, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1591, Tamil Nadu,TIRUVALLUR,,"[13.14292, 79.90753]"
1592, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1593, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1594, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1595, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1596, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1597, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1598, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1599, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1600, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1601, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1602, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1603, Tamil Nadu,KANCHIPURAM,,"[12.83614, 79.70665]"
1604, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1605, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1606, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1607, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1608, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1609, Tamil Nadu,VELLORE,,"[12.92147, 79.13156]"
1610, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1611, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1612, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1613, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1614, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1615, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1616, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1617, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1618, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1619, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1620, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1621, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1622, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1623, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1624, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1625, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1626, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1627, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1628, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1629, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1630, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1631, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1632, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1633, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1634, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1635, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1636, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1637, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1638, Tamil Nadu,KANCHIPURAM,,"[12.83614, 79.70665]"
1639, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1640, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1641, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1642, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1643, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1644, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1645, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1646, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1647, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1648, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1649, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1650, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1651, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1652, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1653, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1654, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1655, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1656, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1657, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1658, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1659, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1660, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1661, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1662, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1663, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1664, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1665, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1666, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1667, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1668, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1669, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1670, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1671, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1672, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1673, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1674, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1675, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1676, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1677, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1678, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1679, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1680, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1681, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1682, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1683, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1684, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1685, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1686, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1687, Tamil Nadu,COIMBATORE,,"[11.01601, 76.97031]"
1688, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1689, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1690, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1691, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1692, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1693, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1694, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1695, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1696, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1697, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1698, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1699, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1700, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1701, Tamil Nadu,COIMBATORE,,"[11.01601, 76.97031]"
1702, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1703, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1704, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1705, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1706, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1707, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1708, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1709, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1710, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1711, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1712, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1713, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
1714, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1715, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1716, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1717, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1718, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1719, Tamil Nadu,VELLORE,,"[12.92147, 79.13156]"
1720, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1721, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1722, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1723, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1724, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1725, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1726, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1727, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1728, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1729, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1730, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1731, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1732, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1733, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1734, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1735, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1736, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
1737, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1738, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1739, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1740, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1742, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1743, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1744, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1745, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1746, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1747, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1748, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1749, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1750, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1751, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1752, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1753, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1754, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1755, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1756, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1757, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1758, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1759, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1760, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1761, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1762, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1763, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1764, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1765, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1766, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1767, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1768, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1769, Tamil Nadu,COIMBATORE,,"[11.01601, 76.97031]"
1770, Tamil Nadu,COIMBATORE,,"[11.01601, 76.97031]"
1771, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1772, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1773, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1774, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1775, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1776, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1777, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1778, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1779, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1780, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1781, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1782, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1783, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1784, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1785, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1786, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
1787, Tamil Nadu,THIRUVARUR,,"[10.76508, 79.63356]"
1788, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1789, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1790, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
1791, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1792, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1793, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1794, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1795, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1796, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1797, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1798, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1799, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
1800, Tamil Nadu,COIMBATORE,,"[11.01601, 76.97031]"
1801, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1802, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1803, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1804, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
1805, Tamil Nadu,THIRUVARUR,,"[10.76508, 79.63356]"
1806, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1807, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1808, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1809, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1810, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1811, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1812, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1813, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1814, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1815, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
1816, Tamil Nadu,THIRUVARUR,,"[10.76508, 79.63356]"
1817, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1818, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
1819, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
1820, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1821, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
1822, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
1823, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1824, Tamil Nadu,MADURAI,,"[9.92012882232666, 78.11087799072266]"
1825, Tamil Nadu,KRISHNAGIRI,,"[12.50796, 78.22255]"
1826, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1827, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
1828, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1829, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1830, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1831, Tamil Nadu,VILLUPPURAM,,"[11.94474, 79.47347]"
1832, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1833, Tamil Nadu,THIRUVARUR,,"[10.76508, 79.63356]"
1834, Tamil Nadu,THIRUVANNAMALAI,,"[12.25758, 79.08786]"
1835, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1836, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1837, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
1838, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
1839, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
1840, Tamil Nadu,KANCHIPURAM,,"[12.83614, 79.70665]"
1841, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
1842, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
1843, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
1844, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
1845, Tamil Nadu,THIRUVARUR,,"[10.76508, 79.63356]"
1846, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
1847, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
1848, Tamil Nadu,PUDUKKOTTAI,,"[10.3829, 78.8155]"
